text,trust,fear,surprise,sadness,disgust,anger,anticipation,joy
"@Gerindra @PKSejahtera @prabowo Seandainya sekutu berpaling, Apa masih tetap calonin Tuan Prabowo? Gak ada yang lebih fresh gitu?",0.026870253004792687,0.8287981117573991,0.001069692790413568,0.00907790704232502,0.047856026822587286,0.03458299135714619,0.11453964530218616,0.032974481576782726
"@fadlizon @Gerindra @prabowo Saya dukung pak prabowo capres,namun plihan #2019TetapJokowi",0.2913817673941561,0.010670938959287588,0.0009908191197136775,0.0031195891838258177,0.014583735435288339,0.019771247247146316,0.025828833818677892,0.7279107721294199
@Gerindra @PKSejahtera Mencari yang setia dan sepemikiran itu sulit..\nJika anda menemukan sahabat yg setia dan sepe…,0.7819377888612041,0.01398608799813228,0.0011665155817820823,0.019901584922028034,0.011885448672950886,0.03068607360652286,0.052376631470180304,0.12443502376850418
#kom4 Edhy P. @Gerindra #sumsel1: kita berharap semoga bisa tegas dan silakan Pak Dirjen utk menyampaikan paparannya.,0.6452090243889537,0.01029598690173618,0.0009656787938843831,0.006272354028144869,0.017356529828582587,0.017736289041638792,0.05262647117608896,0.27621929230360304
@Gerindra Memang pak prabowo sdh pernah mimipin  masyarakat..? Paling cuma partai nya yang dipimpinnya kalau jkw di…,0.09720345947574464,0.01241486819557667,0.001202478595699459,0.016418831989198752,0.0337586019130451,0.8834367820688843,0.070735558156375,0.043066494879238526
@fadlizon @prabowo @Gerindra Kompas medianya cebong,0.025491544518565216,0.012818353099817012,0.0010617787071051379,0.000925132848741276,0.10897231010512377,0.8725931590352716,0.025317878176463738,0.030572934308250952
"@fadlizon @Gerindra Gitu ya bos...,gimana nanti bila pks, pan, demokrat ngusung GN.",0.09501551186770145,0.026083181930685696,0.0008174084770904556,0.0188600809757831,0.02853561858852119,0.06165093809676852,0.05687896236075704,0.331344792527926
@fadlizon @Gerindra @prabowo Kalo jokowi sama prabowo... Sy pilih kang sule aja,0.0844024225879556,0.04597546851224079,0.0010727632378376526,0.003084118937069983,0.09546084925543019,0.06092795216815284,0.16989001728259376,0.13310343602097857
@Gerindra @prabowo Karena mereka takut kalah,0.10237882764902252,0.2301247783774781,0.0009517479104864813,0.005599214255802641,0.038961797748545024,0.09057879222139273,0.033168741516817375,0.13442519130591488
"@fadlizon @Gerindra @prabowo Jokowi gk pernah dipecat,gk pernah minggat ke LN, gk pernah dicerai rabi, dan kekayaan…",0.0664940788600868,0.01594383232732709,0.000996242536363092,0.00865279460496981,0.056804364775566066,0.04260898169950761,0.03756636593893476,0.10880496105104547
#Kom4 Edhy Prabowo @Gerindra #Sumsel1: kalo memang tdk ada sikap kooperatif maka kami minta ya ketegasan. Karna ini…,0.2726489251945399,0.007858965668498323,0.00110962591750163,0.009418953978360985,0.009434785343342572,0.015131987169453126,0.74056324983961,0.09847153357510255
"@SmCahaya @ajizenderry @Gerindra Apakah sudah ada yg memastikan, bahwa @jokowi tidak dikentuti oleh kudanya @prabowo ...?",0.041157307058161334,0.02157194537137373,0.0009410232671276584,0.009808011731596582,0.00840783461802613,0.02408576436840312,0.8327935567851955,0.07066416637034562
@Gerindra @prabowo Saya sangat tidak setuju jika p prabowo slalu dsandingkan dg p jokowi...itu murahan...smoga ini…,0.338805828191368,0.02189408069927465,0.0008811673406104706,0.012933857807114087,0.3581278032062619,0.02208567492834317,0.019304275939296383,0.16969950088515548
@Gerindra Survay survey cara lama dah gak laku tuh ...\n#2019GantiPresiden,0.12578639949963377,0.012488964358426058,0.0010311009443044695,0.05039667239937323,0.49966279186502094,0.03404412428310168,0.048191251590668775,0.10012865614469994
@Gerindra @Masduqie66 Asyik memang asyik pasti menonjol soalnya orangnya asyik,0.5682180509950155,0.010861851290820282,0.000659310641957847,0.006012129009193428,0.01539326908212384,0.05107430618112773,0.010681118270712227,0.5048896824558522
"@Gerindra Khayalan2 seperti itu biarin saja min, nggak ada waktu hadapi cebong hoax",0.021471340244019952,0.06428701459625763,0.0007606496381739381,0.008502754664871243,0.046798701604004074,0.6769236118787827,0.06513155503441616,0.012749155163208301
@WikiDPR #kom4 Edhy P. @Gerindra #sumsel1 membuka rapat pukul 16.17 WIB,0.2824120763158161,0.006249603980364486,0.0011466134380735788,0.005804426881602634,0.013004140674667052,0.015668431221761803,0.08468792299309905,0.4725506835555401
"@maslani_zaki @wiranto1947 @Gerindra @SBYudhoyono kl hanya tuduhan sudah lah pak gk usah ribet, msh ada hal lain yg lbh penting",0.1022394463331769,0.6492308413590757,0.0009237185937298589,0.017158409126049906,0.015735605445678685,0.23087635986051833,0.04677374401030237,0.10382333476713475
@fadlizon @Gerindra prabowo presiden kan masih fiksi.... belum terjadi..   fiksi itu bisa terjadi bisa juga tidak..…,0.08438704019775878,0.11266820864068705,0.0011923942558570919,0.009772496370587153,0.6435984446323479,0.06442757398478889,0.0682790700315162,0.05696228313364548
@fadlizon @Gerindra Jgn paksakan cara fikir anda kpd org lain..,0.12048605511866217,0.013704956393718694,0.0010519713036168566,0.0023294055387383158,0.17495004290162175,0.13515216695008464,0.04200169191723352,0.13832919469183308
@maslani_zaki @wiranto1947 @Gerindra @SBYudhoyono buktikan saja lah @Gerindra kl gak ada bukti brti ya omong kosong,0.06993879424476672,0.046374124026511136,0.0007819089869649258,0.006395409409700732,0.06596848362663918,0.8191383870683052,0.03604586138221872,0.08719381768695084
@Gerindra Saya melihat ada suara masyarakat seolah menempatkan Pak Prabowo pantas di posisi Cawapres dan Pemimpin d…,0.49862676598611017,0.014709951415714148,0.0008722040675711355,0.012755939940886283,0.03011022377749295,0.08291718005192092,0.030103989843377886,0.20690568618864738
"@maslani_zaki @wiranto1947 @Gerindra @SBYudhoyono saya sambut positif pertemuan pak wiranto sm pak sby, kl ada yg n…",0.25146474579539646,0.07568648714821112,0.0010675537105711795,0.007526243486374275,0.011327151142645698,0.13081157211872382,0.0572785567550403,0.39313311955795444
@WikiDPR #Kom4 Edhy Prabowo @Gerindra #Sumsel1: kalo memang tdk ada kooperatif maka kami minta ya ketegasan. Karna…,0.27480121970147225,0.006026482726795019,0.0009895749676622472,0.008475556823719784,0.009458409399928104,0.01516482345515992,0.6438878090491291,0.10624657035578662
@gusmus_md @ajizenderry @Gerindra jokowi bahkan udah bawa kudanya prabowo.,0.06491632885953684,0.025679348431614516,0.0018018421562560566,0.0034995567947769327,0.013155803730933665,0.0742574208146599,0.04575329997396558,0.6781369907650131
@miftahulhuda_86 @fadlizon @Gerindra @jokowi @MardaniAliSera Gak afa salah dgn silaturahminya...yg menjadi masalah…,0.4192403466032606,0.04269315248488569,0.0013369675960820519,0.00384719388764618,0.047016063046385066,0.04684620120888628,0.02681865780784271,0.08380612793098809
@dichyduk @muhamadotib @Syamsul_Faroh @AKanabra @DPP_LPI @Gerindra @PKSejahtera @MardaniAliSera Hahahaha modal meme…,0.09937737346197369,0.017082158580344807,0.0013639492393369198,0.002516357344298646,0.049735074753961626,0.3148934242176363,0.03614318240339267,0.19970660587595646
@Andrec2nr @Gerindra @prabowo Ga liat data kalo partai merah paling banyak yg korupsi..,0.06955929761011781,0.024068296049268963,0.001464277346265822,0.010298066795545766,0.8415672446587009,0.058869241308878925,0.04661997749720037,0.06707564461136616
"@maslani_zaki @wiranto1947 @Gerindra @SBYudhoyono su'udzon itu dosa loh, gak capek gitu ya negative thinking trs @Gerindra",0.05572088751477579,0.04972147835297131,0.0014980969670261854,0.003971132832655872,0.023755321253655745,0.8202657689849355,0.034313045937427476,0.13834746373116036
@fadlizon @Gerindra tidak ada kata terlambat untuk sebuah kebaikan.\nterlambat untuk menjadi orang baik baru itu kerugian.,0.5394144134178966,0.013565173487975538,0.0009172722284815654,0.00822825570022207,0.060242227315357416,0.029778692691142587,0.06855999453443751,0.053195892785000594
@WikiDPR #Kom4 Edhy Prabowo @Gerindra #Sumsel1: yg gak kooperatif jangan terlalu banyak kita kasih kesempatan lah.,0.4400455994728508,0.014209552815523123,0.0008806346166872636,0.010438974596302835,0.015266243583069368,0.024617464189723496,0.12639453361491065,0.1666871774288992
@GunRomli Kok bisa senjata api ada sama napi.. kok bisa ada senjata tajam panjang lagi. USUT TUNTAS\nPanah pun ada..…,0.05928765182032439,0.012764601588497624,0.0020723926972017947,0.13264755176187154,0.02052786364552992,0.8355745441989239,0.04874455385792435,0.06155869453261982
Bagaimana bangsa ini mau maju kalau generasi milenialnya pesimis? Makanya ayo kita optimis! #MilenialOptimis…,0.10578802160217282,0.03650156251498755,0.0015905481000330856,0.012659216177354556,0.0034525112447012355,0.023128846304575366,0.09642592906633686,0.783530127284846
"@kusmansadik @MataNajwa @Yusrilihza_Mhd @NajwaShihab Padahal judulnya sudah nggak fair, kemana mata-nya, kok bisa m…",0.07595771849570289,0.6790800803560696,0.0019424013989634461,0.028429874276885467,0.03242106304496137,0.1624910323312304,0.04934482227042599,0.07470860042804581
"Min @DivHumas_Polri mungkin bisa cek berita ini, apa betul statemen Kapolri. Koq sy rasa ada salah kutip ya?\n\nJk ha…",0.12460277325681396,0.02279148924928795,0.0025261407444108347,0.016308629188285708,0.01630463237641926,0.038116623861930446,0.741449789616296,0.04095734201216862
@Yusrilihza_Mhd tolong di cek betul dr partai bulan bintang apa bukan,0.23811340039006287,0.01296844120246504,0.0008239721718216104,0.07097342626834253,0.03799721973634896,0.02678591750291385,0.18662591779407048,0.09491304495098282
@Ayeesa33 @fathonianton01 @coffee_panas_ @MataNajwa @TRANS7 @PBB2019 @Yusrilihza_Mhd Aamiin allohuma aamiin,0.13351540560332742,0.018402674096827203,0.0008485211276700111,0.007510968335139937,0.03343473184489473,0.014039038881132782,0.03242277854144395,0.8862582706829035
"@adealdeya1 @Yusrilihza_Mhd Aceh itu keturunan arab,cina,eropa, hindia belanda benar ga",0.11296155103704206,0.01418547319647069,0.00085037949901706,0.01475630968023093,0.045469816162224834,0.01519322245413495,0.05489085263329564,0.39163779863896714
"Tanya ke bang @adv_supyadi atau sekaligus ke pak @Yusrilihza_Mhd sbg pakar hukum, mungkin bisa kasih pencerahan",0.7030813750792375,0.006119597538527613,0.0007398207881970481,0.008474711809622332,0.019197873321122848,0.020118888770369003,0.20936690508768327,0.2946028063030606
"Kok baru tau sih pak Tito?? bukankah napi2 di situ dah lama banget ada?\n\nJadi Ingat, waktu Alexis mau di tutup pak…",0.015202430475694926,0.018611672357136323,0.003626115927593868,0.11919207792273097,0.042943134116829484,0.03289363359763074,0.6988397502281043,0.030023219386232775
Kalau memang over capacity kenapa Ahok dipaksakan utk ditempatkan di sana? Akibatnya bukan hanya melanggar UU tapi…,0.02592612567234,0.06411904549347532,0.0010882062410610244,0.027179274160617203,0.02571081325892566,0.5745643817257218,0.09304171409201901,0.021766294032055586
Bangsa kita tidak akan maju kalo kita terus-menerus pesimis. Ayo kita optimis! #MilenialOptimis @Yusrilihza_Mhd @airlangga_hrt @Hary_Tanoe,0.17559219686765523,0.0160580647474482,0.003122204876736458,0.011135919878360871,0.01259913653757985,0.023857272177126555,0.03461498728813277,0.8770471494425147
RAME YANG NONTON 212 THE POWER OF LOVE..\nkirain sepi karna ada kasus d mako brimob.\n@detikcom @VIVAcoid @na_dirs…,0.47647832163383147,0.011469596961351814,0.0025906538923551503,0.07194067114223789,0.002782424168505414,0.11242644877037056,0.06119947557413867,0.28707569146206063
Kapolri Akui Mako Brimob Tak Layak Jadi Rutan Teroris,0.3964011329002347,0.01942435114900382,0.0018362517160941617,0.009426997256936586,0.008483585419333896,0.1325524992855496,0.07787961611406487,0.06334791625366487
SUDAH DI AKUI KAPOLRI MAKO BRIMOB TIDAK LAYAK UNTUK NAPI TERORIS.\n@NetizenTofa @TsamaraDKI @Fahrihamzah…,0.22892452773408167,0.1425923846548023,0.0015227140342301527,0.011094081472301594,0.04037057775892578,0.6529637613972336,0.04954413674809158,0.07163269295496251
@emerson_yuntho @PBB2019 @Yusrilihza_Mhd @hmskaban @KPK_RI Inti butuh sumbngan...lbh baik bung @emerson_yuntho  juj…,0.18239989554001543,0.025718701575196866,0.0006204318934016777,0.004934352847528486,0.03388516020432425,0.06600593859019979,0.09076115677238962,0.40393585284146943
@RahmatR35554528 @mbahenanang @m_mirah @Yusrilihza_Mhd @laodeida @SaidDidu Hoax lah.bikin org jd bodoh.mrk digajii…,0.08248138496896935,0.02396565249411982,0.0013265054986417186,0.010965981374282303,0.17822183694977697,0.9294469209785274,0.03619727682602863,0.07081937071580732
@TRANS7 @Yusrilihza_Mhd Kadang politisi itu untuk kepentingan partai apapun di lakukan mau berbasis agama atau nasionalis juga sama gitu.,0.1804973287230114,0.48993717244330204,0.0007201768461604494,0.007633611067689519,0.2928135328213152,0.05970811139402845,0.04014459850658424,0.15599732511310324
"Kok sepi berita kemenangan Mahathir ya...cc Prof @na_dirs  ,Kang @maman1965 ,Prof @Yusrilihza_Mhd",0.17060060719676007,0.0312441485568626,0.0010068504880997688,0.4521676314329959,0.05382269992724136,0.013951025576460089,0.05160909253913518,0.27592873340041985
"@JKFC23456789 @TheArieAir @Yusrilihza_Mhd @gm_gm Mungkin ini urusan fee, jadi apapun bisa digadai demi perut dan lo…",0.46797456606188953,0.06570364108614955,0.00080564722358191,0.005532433875011317,0.03975677330903583,0.03401778223448559,0.053366418726398336,0.26145089412019684
"Bro, coba simak &amp; renungkan apa yg menjadi keprihatinan Mahathir Muhammad ttg kondisi yg mirip dgn apa yg terjadi d…",0.2744327507340838,0.3478423041561471,0.001112119581370468,0.02281717047583339,0.017493227389440792,0.0194905813526651,0.1046617797027009,0.13806858087682197
"Tidak jauh berbeda apa yg dialami ibu pertiwi hari ini, jangan sampai terlambat saudaraku #2019gantipresiden…",0.14225875743859767,0.04882810136920639,0.0016914423367522704,0.03339988856392155,0.007631847858528015,0.013802976850690348,0.28395642706612534,0.1694092020792573
Parpol antikorupsi itu salah satunya  @PBB2019 yg dipimpin oleh @Yusrilihza_Mhd dan @hmskaban Tidak pernah bela kor…,0.42433531519955997,0.009398180213885,0.0006874354609780641,0.015005259242043979,0.036133962233836525,0.12164925197490856,0.04015066414698422,0.06817561164570471
@JKFC23456789 @Yusrilihza_Mhd @gm_gm @TheArieAir Pendukung HTI slmat nyungsep 2019,0.19523839743589674,0.02929850556160525,0.0019298389011988399,0.0053893072257106345,0.04137714816015303,0.053732941940496215,0.0404105466312284,0.3307351592647042
@Yusrilihza_Mhd Turut berduka cita dan teriring do'a semoga almarhum segala khilaf dan dosanya diampuni dan seluruh…,0.07129124727493488,0.009107670234331513,0.0011443500637047085,0.993885064723183,0.023090678556964478,0.01377018309891113,0.0422389226166627,0.2442580389089885
"@ulinyusron Ini hoax apa asli, @DivHumas_Polri tolong klarifikasinya.\nTelegraph gini yg katanya rahasia bisa bereda…",0.08584462432548232,0.020902588712601793,0.000606314389677812,0.0452354269583933,0.03770399807926362,0.12577226722848442,0.46835078472687347,0.03574407373806234
@sahabatsudirman @DirmanIdaJateng @Gerindra @PKSejahtera @DPP_PKB @SudirmanInfo @GerilyawanSS maju terus para penge…,0.24004455604984537,0.0074942905514562,0.0009592935913043595,0.004756444165270561,0.012617133721498678,0.02138617417491027,0.03083430685058396,0.6876172041611844
@PKSejahtera Simpatisan partaimu yang membuat teroris tumbuh menjamur,0.17149963073703983,0.0183249120780674,0.0009546576366100565,0.016507536599311767,0.5487710536861659,0.07770394978649396,0.04586955118275111,0.0513283053597748
"@SiBonekaAyu @MurtadhaOne @hnurwahid @PKSejahtera Wahai teroris, ke mana kalian saat terminologi agama, seperti Liq…",0.07043823620478006,0.008637402696251151,0.001121924657191828,0.011091050270585793,0.06167064795577944,0.8902125947283768,0.04061784903951487,0.08817288905920186
@Al_Fatih1453__ @msi_sohibuliman @PKSejahtera @hnurwahid Ini FA orang yg ngibul bacot...,0.2240027285041202,0.00935843760081011,0.001699419904836576,0.006565848251935886,0.11685814487352067,0.6692765251607251,0.029936540263088625,0.21756614874961175
@PKSejahtera Pks sudah habis,0.43470912024229436,0.01831870295055065,0.0012756899606666048,0.018521895710467015,0.01670012505800913,0.018617252747802092,0.08488828591348765,0.1109196341703945
"@RestyCayah @Ichwanzein @PKSejahtera @msi_sohibuliman @hnurwahid fitnah lebih keji drpd pembunuhan, khusus faizal hukum pancung yg pantas",0.1390140107750431,0.012928989575246672,0.0015307054936405438,0.01456211562219129,0.8629737704887521,0.1958523625549388,0.03741399244202248,0.08923143580689534
@4Y4NKZ @P3nj3l4j4h @TirtoID Woooooow produksi @PKSejahtera keren kereeeeeeen yak\n\n#KamiBersamaPolri\n#BersatuMelawanTeroris,0.23321215799632813,0.028034230193879,0.0016039730719597295,0.016215172040516784,0.05928288959588117,0.008536965776688244,0.02705133263276509,0.6293729585536532
Kami sudah sadar bahkan sejak anasir radikal wahhabi membentuk @PKSejahtera tapi kami meminta dicatat karena partai…,0.522254700884942,0.017734271701484148,0.0013314196486724334,0.04602380900280325,0.018379237417624598,0.03140216323427621,0.13942731533686478,0.1064274616269871
@MohammadTaofiQy @mikhaella_tasya @faizalassegaf @PKSejahtera @jokowi yang mau bantu banding HTI .. sampe lupa kerjaan,0.42972397565866527,0.01063723501449389,0.00853250066075556,0.012874673876243343,0.009936180128361102,0.05452030507313512,0.035923531351090374,0.288867253369219
@MohammadTaofiQy @faizalassegaf @PKSejahtera @jokowi Aq Arek Suroboyo..lahirku di Suroboyo..aq g pengen Suroboyo yg damai di acak2 teroris..,0.10311304528749198,0.008604953253715273,0.0007699591874551762,0.02792999346310146,0.017155652691383683,0.5810949440426475,0.0336095750736865,0.13564078431499227
@sahabatsudirman @DirmanIdaJateng @Gerindra @PKSejahtera @DPP_PKB @SudirmanInfo @GerilyawanSS ayo tata negri bareng pak ss @humasjateng,0.3359091609627723,0.011886309209890497,0.0018590267534059405,0.004851631862980087,0.011201377127420288,0.01877658039568257,0.03661816526897125,0.7704125311082295
Haddeh Waspada Pks !! Terduga Pengikut Jaringan ISIS di Juanda adalah Kader PKS lewat…,0.10211124485359258,0.4467552404188756,0.0023889733510793045,0.0032449297343700918,0.005765899569870165,0.22160721434379285,0.1053642669763191,0.1371676663186517
AKU KUDU PIYE JAL @tifsembiring @PKSejahtera .MEMANG KALIAN INI BIADAB BANGSAT!!!!,0.1841130421087089,0.0028219179403290943,0.0018861524377743043,0.0024894945983919056,0.02728653547254062,0.9675009187963833,0.006031258219312153,0.1348990192761284
@ArdianzidanYuma @DPR_RI @jokowi @Fahrihamzah @fadlizon @PKSejahtera @Gerindra Styap hari kerjanya udah nyinyir knp…,0.04339813509619131,0.047274002856465346,0.0007935734427439734,0.004964962464243804,0.7097676449696946,0.16954951972947577,0.03468632075037313,0.10972849298837636
@mikhaella_tasya @faizalassegaf @PKSejahtera @jokowi Sama aq juga makanya aq sudahin hiatus sosmed...,0.6180481105469576,0.008778879595205433,0.0008237208347131385,0.009977544612268251,0.011303511161468442,0.018311653356662554,0.0360744395375879,0.18635354625499598
@roiz_dudunk @mikhaella_tasya @faizalassegaf @PKSejahtera @jokowi Klo aq baca di forum seh ada yg bilang krena ga a…,0.47293449952136446,0.01194893861214205,0.0006854278320735305,0.01462772045727093,0.0328051676566243,0.0547897518579513,0.05929650296985223,0.10427603286035447
"Cabut Laporan, Fahri Hamzah Pilih Damai dengan Sohibul Iman",0.12497266102647145,0.006828560650740565,0.00042520862041092874,0.009439772253704756,0.005896050737990295,0.08532469644602222,0.17686423695817452,0.5238186376011427
Alhamdulillah...segala puji bagi Allah SWT yg telah melembutkan hati para pemimpin kebaikan...@Fahrihamzah…,0.14016214241098052,0.05759572459290253,0.0006025792480774204,0.016934014379365755,0.010462424233441351,0.026482517590779176,0.016944419865465157,0.950278356342424
"Milad ke-20, PKS Undang Empat Puluh Orang Penyandang Disabilitas #Milad20TahunPKS",0.10724514378330734,0.013933998076401827,0.0011855918446203805,0.01022051512349612,0.005548798319344499,0.02481940231242848,0.03535666053638983,0.6806441662431908
"Kadernya saja sudah ada yg terlibat kasus terorisme setahun lalu, pantas @PKSejahtera menolak revisi UU Antiteroris…",0.10325694128860155,0.09502945232106412,0.0006195195126374702,0.023985989312759314,0.013488629142487467,0.6673780230028704,0.1704328815506679,0.07801350350834238
@MohammadTaofiQy @faizalassegaf @PKSejahtera Kita hrs dorong pak @jokowi utk membuat Perppu kak..g ada pilihan lagi..,0.1277314926325869,0.005751419599284121,0.0011768289895526182,0.028981958660716248,0.05424354649934255,0.02836817233442897,0.17973164212485412,0.3778724980189945
@faizalassegaf @jokowi @sandiuno @MardaniAliSera #Syi*h tukang fitnah\n\n#2019GantiPresiden\n@anismatta @Fahrihamzah…,0.09339166953722301,0.02174504529931098,0.001174242667678628,0.009142774686866062,0.8591553985780249,0.05771034015627172,0.02419491309180324,0.19873610189970262
@faizalassegaf @LawanPoLitikJKW #Syi*h tukang fitnah...\n\n#2019GantiPresiden\n@anismatta @Fahrihamzah @MardaniAliSera…,0.0768518018246822,0.008784372573103438,0.0008719536250474087,0.009305809349035375,0.6756318095337445,0.23909009409733903,0.024536345993021052,0.15127952288734328
@faizalassegaf Mulut comberan ala #Syi*h\n\n#2019GantiPresiden\n@anismatta @Fahrihamzah @MardaniAliSera @aheryawan…,0.18888373550420112,0.00406381809492246,0.0013297749498051017,0.007965864382524567,0.9565864502578562,0.042674612108230287,0.021048425048386627,0.22078469599457531
"@faizalassegaf @NetizenTofa @MardaniAliSera @fadlizon #Syi*h doyan fitnah, ngibul, pecah persatuan\n\n#SaveNKRI…",0.07047497775500952,0.015898593688373444,0.0009322009675092474,0.006646489043037514,0.07586209040304255,0.8656860066219244,0.022185891927489588,0.2905586471437389
@PKSejahtera @hnurwahid @msi_sohibuliman Sebaiknya melalui fraksi atau komisi di DPR mintakan klarifikasi kepada ke…,0.45160378180638816,0.0141406010519655,0.0011212156457363438,0.01152691012062066,0.051115330768489065,0.057149700955732304,0.13445530023830055,0.1383195068986547
"JANGAN MAU DI ADU DOMBA !! Berfikirlah sedikit buat keselamatan NKRI dan kebaikan rakyat ,jangan saling serang hany…",0.11693486051401904,0.017121865799060745,0.001275117761538756,0.006295493268732456,0.003035776107522546,0.8770306654801153,0.02297603019467446,0.18442988887618034
@Pambudi29258901 @PKSejahtera @msi_sohibuliman Itulah bedanya dg junjunganmu wakil rakyat rasa tengkulak #2019GantiPresiden,0.31830050144207805,0.023025841689366177,0.0012634588206819604,0.020216615255098366,0.20720952673833598,0.012334411487747235,0.022775685035506213,0.1916258962036366
"[NEWS] Temui Petani Garam, Presiden PKS Temukan Kebocoran Garam Impor \n\n\Kami meminta kepada pemerintah Jokowi agar…",0.14415787013016224,0.008601901923257143,0.008806964605242367,0.0158280420141761,0.005294618467535445,0.014562166913496866,0.4744297257965989,0.2679260199564342
"[NEWS] Peduli Nasib Petani, PKS Beli Garam Satu Ton \n\n\Kami membeli garam dari petani dengan harga yang wajar dan p…",0.2458203878211479,0.011098334096286822,0.002515469542262049,0.01727430466967583,0.008406776661354217,0.011902102269923056,0.1147737331335004,0.2653304151606448
@PKSejahtera @hnurwahid @msi_sohibuliman Saya beli 30ton garam petani ngak ada di pamerkan di medos pak ustad…,0.43195500027750616,0.009043279246753728,0.0014020483469768662,0.0261000119829044,0.08819515911383596,0.05680663480072524,0.042463067778475284,0.15407248301034232
"@faizalassegaf @sandiuno @MardaniAliSera #Syi*h emg parah bgt mulutnya, \n\n#2019GantiPresiden\n@anismatta…",0.12000645780602175,0.012012115196449952,0.001332093553111991,0.012322836833198153,0.8437079137398931,0.047019490333119716,0.020907282102997096,0.22666103708165114
@EdoDonjuan @PKSejahtera @hnurwahid @msi_sohibuliman Anda semua keren baik yg 30 tne atau 1 tne sekalipun. Semua dlm kapasitasnya masing2,0.40560644009816443,0.010198443469768784,0.0017927334580992139,0.012761820135356526,0.06848929589827345,0.037368064013937954,0.017636179138609903,0.2947853650291105
"@faizalassegaf Hati2, #Syi*h berusaha fitnah koalisi oposisi\n\n#2019GantiPresiden\n@anismatta @Fahrihamzah…",0.11571264698768491,0.1338799187668346,0.0008120301935763834,0.009538045070122772,0.7684214691428778,0.08963535034329972,0.027937612186403567,0.1716161897891198
"@faizalassegaf Dasar #Syi*h ga tau malu, tukang fitnah\n\n#2019GantiPresiden\n@anismatta @Fahrihamzah @MardaniAliSera…",0.06599006112760672,0.004224334292646332,0.0007759956737646797,0.011438059102283396,0.5734469105386573,0.4126293103298795,0.03561745940307355,0.11023768522164068
@IndoPluralitas @PKSejahtera @msi_sohibuliman @MardaniAliSera ini cobaan yah!!. ini cobaan yah !!!sebenarnya waktu…,0.13043068126613697,0.006452719767766687,0.003589671611806834,0.00227750384892009,0.07989835727656291,0.5805365177812883,0.008980406429873324,0.15907238580188487
@IndoPluralitas @PKSejahtera @msi_sohibuliman @MardaniAliSera Bagi kader pks ini gelar uztaz itu utk dr kepala samp…,0.2430493617335494,0.012428636209512149,0.003260933650405087,0.014870451681725932,0.18412379678328233,0.045965029599403295,0.03161101251263127,0.141211622155837
